t # 0
v 0 0
v 1 1
v 2 2
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 3
v 12 0
v 13 4
v 14 5
v 15 6
v 16 2
v 17 2
v 18 6
v 19 6
v 20 6
v 21 7
v 22 6
v 23 6
v 24 5
v 25 6
v 26 6
v 27 6
v 28 1
v 29 8
v 30 7
v 31 5
v 32 1
v 33 1
v 34 6
v 35 1
v 36 9
v 37 7
e 8 20 0
e 8 18 0
e 9 24 0
e 9 26 0
e 9 10 0
e 9 21 0
e 9 23 0
e 9 15 0
e 9 19 0
e 9 28 0
e 9 29 0
e 9 25 0
e 9 20 0
e 9 18 0
e 9 11 0
e 9 16 0
e 9 12 0
e 9 22 0
e 9 13 0
e 9 14 0
e 10 15 0
e 11 21 0
e 11 28 0
e 11 23 0
e 11 29 0
e 11 19 0
e 11 16 0
e 13 17 0
e 13 22 0
e 13 20 0
e 13 18 0
e 16 21 0
e 16 23 0
e 16 29 0
e 16 28 0
e 16 19 0
e 18 22 0
e 18 20 0
e 19 21 0
e 19 23 0
e 19 29 0
e 19 28 0
e 20 22 0
e 21 29 0
e 21 28 0
e 21 23 0
e 21 27 0
e 22 26 0
e 22 24 0
e 23 29 0
e 23 25 0
e 23 28 0
e 24 26 0
e 25 29 0
e 25 27 0
e 25 28 0
e 27 29 0
e 28 29 0
t # 63
v 0 22
v 1 0
v 2 2
v 3 0
v 4 18
v 5 3
v 6 34
v 7 2
v 8 3
v 9 3
v 10 33
v 11 0
v 12 15
v 13 2
v 14 13
v 15 0
v 16 14
v 17 3
v 18 6
v 19 6
v 20 19
v 21 2
v 22 2
v 23 6
v 24 1
e 0 9 0
e 0 5 0
e 0 6 0
e 1 9 0
e 1 7 0
e 1 8 0
e 2 9 0
e 2 13 0
e 3 9 0
e 3 24 0
e 3 21 0
e 3 15 0
e 4 9 0
e 5 22 0
e 5 9 0
e 6 9 0
e 7 9 0
e 7 8 0
e 8 13 0
e 8 9 0
e 9 10 0
e 9 11 0
e 9 19 0
e 9 12 0
e 9 13 0
e 9 14 0
e 9 20 0
e 9 21 0
e 9 24 0
e 9 15 0
e 9 22 0
e 9 16 0
e 9 17 0
e 9 18 0
e 11 22 0
e 11 19 0
e 14 23 0
e 14 20 0
e 15 24 0
e 15 21 0
e 19 22 0
e 20 23 0
e 21 24 0
t # 64
v 0 13
v 1 18
v 2 0
v 3 0
v 4 13
v 5 1
v 6 0
v 7 0
v 8 2
v 9 0
v 10 3
v 11 6
v 12 13
v 13 11
v 14 13
v 15 13
e 0 15 0
e 0 10 0
e 0 4 0
e 2 5 0
e 3 10 0
e 3 8 0
e 3 9 0
e 3 7 0
e 3 6 0
e 4 10 0
e 4 15 0
e 6 10 0
e 6 9 0
e 6 8 0
e 6 7 0
e 7 10 0
e 7 11 0
e 7 9 0
e 7 8 0
e 8 10 0
e 8 11 0
e 8 9 0
e 9 10 0
e 10 11 0
e 10 12 0
e 10 13 0
e 10 15 0
e 10 14 0
e 14 15 0
t # 65
v 0 0
v 1 13
v 2 1
v 3 0
v 4 0
v 5 6
v 6 3
v 7 21
v 8 6
v 9 15
v 10 0
v 11 6
v 12 35
v 13 6
v 14 6
v 15 6
v 16 6
v 17 20
v 18 6
v 19 13
v 20 6
v 21 6
v 22 20
v 23 6
v 24 25
v 25 6
v 26 20
e 0 7 0
e 0 6 0
e 1 5 0
e 1 4 0
e 4 5 0
e 4 6 0
e 6 7 0
e 6 8 0
e 6 9 0
e 6 16 0
e 6 10 0
e 6 14 0
e 6 19 0
e 6 15 0
e 6 17 0
e 6 11 0
e 6 26 0
e 6 12 0
e 6 13 0
e 7 24 0
e 8 19 0
e 8 14 0
e 8 17 0
e 10 21 0
e 11 21 0
e 11 15 0
e 12 16 0
e 13 26 0
e 14 19 0
e 14 17 0
e 15 24 0
e 15 18 0
e 17 19 0
e 18 24 0
e 18 22 0
e 18 20 0
e 18 21 0
e 20 22 0
e 20 24 0
e 20 23 0
e 21 24 0
e 22 24 0
e 23 26 0
e 23 25 0
e 25 26 0
t # 66
v 0 0
v 1 0
v 2 12
v 3 3
v 4 8
v 5 12
v 6 3
v 7 6
v 8 6
v 9 6
v 10 2
v 11 2
v 12 17
v 13 0
v 14 2
v 15 6
v 16 17
v 17 13
v 18 0
v 19 0
v 20 3
v 21 2
v 22 0
v 23 1
v 24 6
v 25 8
v 26 6
v 27 4
v 28 3
v 29 17
v 30 0
v 31 2
v 32 0
v 33 3
v 34 0
v 35 0
v 36 8
v 37 6
v 38 0
v 39 0
v 40 13
v 41 0
v 42 2
v 43 2
v 44 6
v 45 6
v 46 6
v 47 2
v 48 22
v 49 2
v 50 0
v 51 0
v 52 2
v 53 23
v 54 9
v 55 1
v 56 0
v 57 0
v 58 33
v 59 2
v 60 3
v 61 11
v 62 2
v 63 4
v 64 6
v 65 0
v 66 3
v 67 0
v 68 6
v 69 33
v 70 6
v 71 6
v 72 17
v 73 2
v 74 2
v 75 6
v 76 2
v 77 2
v 78 35
v 79 6
v 80 6
v 81 13
v 82 19
v 83 6
v 84 17
v 85 6
v 86 6
v 87 33
v 88 6
v 89 6
v 90 0
v 91 17
v 92 2
v 93 17
v 94 13
v 95 2
v 96 2
v 97 14
v 98 2
v 99 13
v 100 8
v 101 2
v 102 6
v 103 6
v 104 13
v 105 2
v 106 2
v 107 13
v 108 3
v 109 6
v 110 2
v 111 0
v 112 2
v 113 0
v 114 13
v 115 2
v 116 0
v 117 0
v 118 2
v 119 0
v 120 6
v 121 0
v 122 3
v 123 0
v 124 13
v 125 6
v 126 6
v 127 2
v 128 2
v 129 35
v 130 35
v 131 0
v 132 35
v 133 0
v 134 2
v 135 35
v 136 6
v 137 3
v 138 18
v 139 6
v 140 0
v 141 6
v 142 6
v 143 6
v 144 2
v 145 6
v 146 6
v 147 0
v 148 8
v 149 6
v 150 6
v 151 13
v 152 17
v 153 0
v 154 6
v 155 6
v 156 13
v 157 6
v 158 17
v 159 6
v 160 8
v 161 6
v 162 3
v 163 19
v 164 4
v 165 4
v 166 0
v 167 2
v 168 35
v 169 26
v 170 6
v 171 13
v 172 13
v 173 6
v 174 6
v 175 6
v 176 14
v 177 15
v 178 6
v 179 19
v 180 6
v 181 6
v 182 33
v 183 0
v 184 0
v 185 13
v 186 6
v 187 6
v 188 13
v 189 13
v 190 6
v 191 13
v 192 2
v 193 8
v 194 15
v 195 6
v 196 13
v 197 3
v 198 2
v 199 2
v 200 6
v 201 6
v 202 15
v 203 2
v 204 19
v 205 2
v 206 2
v 207 13
v 208 4
v 209 6
v 210 6
v 211 14
v 212 14
v 213 14
v 214 6
v 215 6
v 216 6
v 217 6
v 218 0
v 219 8
v 220 20
v 221 8
v 222 13
v 223 12
v 224 13
v 225 13
v 226 15
v 227 13
v 228 13
v 229 13
v 230 8
v 231 6
v 232 2
v 233 16
v 234 13
v 235 14
v 236 6
v 237 6
v 238 6
v 239 13
v 240 20
v 241 17
v 242 6
e 0 219 0
e 0 63 0
e 0 60 0
e 0 62 0
e 1 61 0
e 1 208 0
e 1 227 0
e 1 219 0
e 1 176 0
e 1 63 0
e 1 60 0
e 1 123 0
e 3 66 0
e 3 63 0
e 4 199 0
e 4 66 0
e 4 171 0
e 5 66 0
e 5 40 0
e 5 112 0
e 5 168 0
e 5 41 0
e 6 66 0
e 6 201 0
e 7 66 0
e 9 63 0
e 10 111 0
e 10 42 0
e 11 43 0
e 12 66 0
e 12 72 0
e 13 241 0
e 13 240 0
e 13 229 0
e 14 120 0
e 14 66 0
e 14 78 0
e 14 145 0
e 15 63 0
e 16 66 0
e 16 145 0
e 16 78 0
e 17 63 0
e 18 215 0
e 18 66 0
e 18 203 0
e 19 241 0
e 19 66 0
e 19 63 0
e 20 66 0
e 21 66 0
e 21 171 0
e 22 132 0
e 22 171 0
e 23 152 0
e 23 91 0
e 23 193 0
e 24 240 0
e 24 229 0
e 24 236 0
e 25 58 0
e 26 240 0
e 26 229 0
e 26 237 0
e 27 44 0
e 27 211 0
e 27 45 0
e 27 240 0
e 28 53 0
e 28 46 0
e 30 54 0
e 30 58 0
e 30 47 0
e 31 55 0
e 31 48 0
e 32 60 0
e 33 197 0
e 34 66 0
e 34 63 0
e 34 60 0
e 34 59 0
e 34 70 0
e 34 49 0
e 34 56 0
e 35 158 0
e 35 66 0
e 35 57 0
e 35 168 0
e 35 50 0
e 35 101 0
e 36 57 0
e 36 169 0
e 36 114 0
e 37 66 0
e 37 104 0
e 38 66 0
e 38 141 0
e 38 67 0
e 39 241 0
e 39 240 0
e 39 229 0
e 39 238 0
e 40 66 0
e 40 63 0
e 40 142 0
e 40 51 0
e 40 76 0
e 41 112 0
e 41 168 0
e 41 66 0
e 42 52 0
e 44 242 0
e 45 242 0
e 45 240 0
e 46 53 0
e 47 54 0
e 48 55 0
e 49 66 0
e 49 63 0
e 49 59 0
e 49 70 0
e 49 60 0
e 49 56 0
e 50 171 0
e 50 66 0
e 50 158 0
e 50 57 0
e 50 101 0
e 51 63 0
e 51 66 0
e 51 142 0
e 51 76 0
e 54 58 0
e 56 70 0
e 56 66 0
e 56 198 0
e 56 136 0
e 56 162 0
e 56 63 0
e 56 108 0
e 56 59 0
e 57 66 0
e 57 158 0
e 57 169 0
e 57 114 0
e 57 101 0
e 59 63 0
e 59 66 0
e 59 60 0
e 60 61 0
e 60 66 0
e 60 63 0
e 60 233 0
e 60 208 0
e 60 227 0
e 60 189 0
e 60 174 0
e 60 175 0
e 60 241 0
e 60 64 0
e 60 65 0
e 60 219 0
e 60 176 0
e 60 209 0
e 60 220 0
e 60 121 0
e 60 123 0
e 60 183 0
e 60 62 0
e 60 188 0
e 61 227 0
e 61 208 0
e 61 63 0
e 62 219 0
e 63 66 0
e 63 189 0
e 63 69 0
e 63 97 0
e 63 219 0
e 63 121 0
e 63 241 0
e 63 87 0
e 63 208 0
e 63 111 0
e 63 77 0
e 63 186 0
e 63 151 0
e 63 146 0
e 63 65 0
e 63 217 0
e 63 78 0
e 63 133 0
e 63 142 0
e 63 76 0
e 63 64 0
e 63 70 0
e 63 140 0
e 63 205 0
e 64 66 0
e 64 65 0
e 65 66 0
e 66 141 0
e 66 67 0
e 66 217 0
e 66 241 0
e 66 68 0
e 66 69 0
e 66 212 0
e 66 171 0
e 66 70 0
e 66 154 0
e 66 204 0
e 66 215 0
e 66 221 0
e 66 163 0
e 66 71 0
e 66 185 0
e 66 72 0
e 66 73 0
e 66 74 0
e 66 148 0
e 66 75 0
e 66 235 0
e 66 194 0
e 66 226 0
e 66 180 0
e 66 186 0
e 66 224 0
e 66 142 0
e 66 76 0
e 66 77 0
e 66 78 0
e 66 145 0
e 66 79 0
e 66 80 0
e 66 156 0
e 66 81 0
e 66 146 0
e 66 189 0
e 66 82 0
e 66 83 0
e 66 84 0
e 66 85 0
e 66 86 0
e 66 240 0
e 66 87 0
e 66 232 0
e 66 166 0
e 66 213 0
e 66 160 0
e 66 88 0
e 66 89 0
e 66 151 0
e 66 90 0
e 66 152 0
e 66 91 0
e 66 222 0
e 66 223 0
e 66 92 0
e 66 93 0
e 66 94 0
e 66 153 0
e 66 182 0
e 66 177 0
e 66 202 0
e 66 200 0
e 66 199 0
e 66 95 0
e 66 216 0
e 66 203 0
e 66 214 0
e 66 96 0
e 66 97 0
e 66 207 0
e 66 98 0
e 66 225 0
e 66 187 0
e 66 188 0
e 66 233 0
e 66 147 0
e 66 99 0
e 66 195 0
e 66 211 0
e 66 100 0
e 66 196 0
e 66 219 0
e 66 101 0
e 66 102 0
e 66 158 0
e 66 103 0
e 66 230 0
e 66 104 0
e 66 150 0
e 66 191 0
e 66 192 0
e 66 228 0
e 66 234 0
e 66 105 0
e 66 106 0
e 66 107 0
e 66 198 0
e 66 173 0
e 66 162 0
e 66 108 0
e 66 109 0
e 66 205 0
e 66 208 0
e 66 227 0
e 66 149 0
e 66 176 0
e 66 175 0
e 66 110 0
e 66 164 0
e 66 111 0
e 66 112 0
e 66 113 0
e 66 168 0
e 66 169 0
e 66 114 0
e 66 159 0
e 66 218 0
e 66 115 0
e 66 170 0
e 66 165 0
e 66 116 0
e 66 201 0
e 66 184 0
e 66 155 0
e 66 117 0
e 66 161 0
e 66 118 0
e 66 119 0
e 66 120 0
e 66 181 0
e 66 144 0
e 66 190 0
e 66 121 0
e 66 122 0
e 66 123 0
e 66 209 0
e 66 124 0
e 66 125 0
e 66 126 0
e 66 183 0
e 66 127 0
e 66 128 0
e 66 157 0
e 66 129 0
e 66 130 0
e 66 178 0
e 66 131 0
e 66 143 0
e 66 132 0
e 66 238 0
e 66 220 0
e 66 133 0
e 66 134 0
e 66 174 0
e 66 135 0
e 66 179 0
e 66 136 0
e 66 137 0
e 66 138 0
e 66 139 0
e 66 229 0
e 66 140 0
e 66 239 0
e 66 172 0
e 67 141 0
e 68 231 0
e 74 217 0
e 75 207 0
e 76 186 0
e 76 142 0
e 76 143 0
e 77 144 0
e 78 189 0
e 78 145 0
e 78 146 0
e 79 147 0
e 81 148 0
e 81 172 0
e 81 149 0
e 82 217 0
e 85 196 0
e 85 157 0
e 86 164 0
e 87 182 0
e 87 232 0
e 87 218 0
e 88 217 0
e 88 228 0
e 88 191 0
e 88 192 0
e 88 150 0
e 89 151 0
e 91 152 0
e 91 193 0
e 94 153 0
e 95 154 0
e 98 235 0
e 98 226 0
e 98 207 0
e 98 194 0
e 98 155 0
e 98 217 0
e 99 156 0
e 99 195 0
e 99 211 0
e 100 196 0
e 100 157 0
e 101 158 0
e 101 159 0
e 103 240 0
e 103 232 0
e 104 160 0
e 105 217 0
e 105 210 0
e 107 161 0
e 108 197 0
e 108 162 0
e 108 198 0
e 109 163 0
e 111 241 0
e 111 164 0
e 111 165 0
e 111 166 0
e 111 240 0
e 111 229 0
e 111 238 0
e 111 167 0
e 111 236 0
e 111 230 0
e 112 168 0
e 114 169 0
e 115 228 0
e 115 170 0
e 116 218 0
e 116 182 0
e 116 171 0
e 117 172 0
e 118 173 0
e 119 219 0
e 119 208 0
e 119 186 0
e 121 174 0
e 121 175 0
e 121 189 0
e 122 188 0
e 123 219 0
e 123 176 0
e 126 213 0
e 126 177 0
e 126 202 0
e 127 217 0
e 128 178 0
e 129 203 0
e 129 215 0
e 129 179 0
e 129 216 0
e 130 214 0
e 131 241 0
e 131 180 0
e 131 181 0
e 133 218 0
e 133 182 0
e 134 241 0
e 134 183 0
e 135 217 0
e 135 222 0
e 137 207 0
e 137 184 0
e 139 185 0
e 142 233 0
e 142 186 0
e 142 227 0
e 142 188 0
e 143 186 0
e 143 187 0
e 144 188 0
e 146 189 0
e 147 190 0
e 149 211 0
e 150 191 0
e 150 192 0
e 152 193 0
e 155 226 0
e 155 235 0
e 155 194 0
e 155 217 0
e 156 211 0
e 156 195 0
e 157 196 0
e 162 197 0
e 162 198 0
e 171 199 0
e 171 203 0
e 171 200 0
e 172 201 0
e 177 212 0
e 177 202 0
e 177 213 0
e 179 203 0
e 179 215 0
e 179 216 0
e 179 204 0
e 180 217 0
e 180 225 0
e 181 241 0
e 181 205 0
e 182 231 0
e 182 206 0
e 182 218 0
e 182 232 0
e 182 230 0
e 183 241 0
e 184 207 0
e 186 208 0
e 186 224 0
e 188 233 0
e 188 220 0
e 188 227 0
e 188 209 0
e 193 210 0
e 194 226 0
e 194 235 0
e 194 217 0
e 195 211 0
e 200 212 0
e 202 212 0
e 202 213 0
e 203 221 0
e 203 214 0
e 203 215 0
e 204 216 0
e 205 217 0
e 205 241 0
e 206 231 0
e 206 218 0
e 207 235 0
e 208 219 0
e 209 233 0
e 209 220 0
e 214 221 0
e 217 222 0
e 217 223 0
e 217 241 0
e 217 224 0
e 217 234 0
e 217 225 0
e 217 226 0
e 217 240 0
e 217 227 0
e 217 228 0
e 217 238 0
e 217 229 0
e 218 230 0
e 218 231 0
e 218 232 0
e 219 241 0
e 220 233 0
e 222 234 0
e 226 235 0
e 229 240 0
e 229 241 0
e 229 236 0
e 229 237 0
e 229 238 0
e 234 239 0
e 236 241 0
e 236 240 0
e 237 240 0
e 238 241 0
e 238 240 0
e 240 241 0
e 240 242 0
t # 67
v 0 4
v 1 0
v 2 13
v 3 0
v 4 12
v 5 6
v 6 0
v 7 13
v 8 17
v 9 0
v 10 22
v 11 0
v 12 2
v 13 13
v 14 0
v 15 0
v 16 6
v 17 0
v 18 12
v 19 3
v 20 6
v 21 6
v 22 0
v 23 8
v 24 13
v 25 35
v 26 19
v 27 0
v 28 35
v 29 6
v 30 9
v 31 6
v 32 6
v 33 6
v 34 0
v 35 6
v 36 6
v 37 8
v 38 13
v 39 35
v 40 35
v 41 13
v 42 20
v 43 13
v 44 20
v 45 2
v 46 6
v 47 8
v 48 1
v 49 6
v 50 6
v 51 0
v 52 25
v 53 13
v 54 28
e 0 10 0
e 1 19 0
e 1 48 0
e 1 23 0
e 2 19 0
e 2 48 0
e 2 43 0
e 2 33 0
e 2 42 0
e 2 35 0
e 2 20 0
e 2 39 0
e 2 26 0
e 2 25 0
e 3 19 0
e 3 23 0
e 3 38 0
e 4 27 0
e 4 19 0
e 4 14 0
e 4 11 0
e 5 47 0
e 6 19 0
e 7 19 0
e 9 18 0
e 9 19 0
e 9 12 0
e 9 15 0
e 10 19 0
e 10 48 0
e 10 24 0
e 11 19 0
e 11 46 0
e 11 27 0
e 11 17 0
e 11 13 0
e 11 14 0
e 12 18 0
e 12 19 0
e 12 15 0
e 13 19 0
e 13 46 0
e 13 43 0
e 13 20 0
e 13 35 0
e 13 16 0
e 13 17 0
e 14 27 0
e 14 19 0
e 15 18 0
e 16 53 0
e 16 19 0
e 16 46 0
e 16 21 0
e 17 19 0
e 17 23 0
e 17 38 0
e 17 46 0
e 19 48 0
e 19 46 0
e 19 47 0
e 19 43 0
e 19 20 0
e 19 35 0
e 19 53 0
e 19 21 0
e 19 54 0
e 19 22 0
e 19 37 0
e 19 23 0
e 19 40 0
e 19 42 0
e 19 52 0
e 19 41 0
e 19 24 0
e 19 51 0
e 19 38 0
e 19 25 0
e 19 26 0
e 19 45 0
e 19 27 0
e 19 28 0
e 19 29 0
e 19 30 0
e 19 31 0
e 19 32 0
e 19 50 0
e 19 33 0
e 19 34 0
e 20 43 0
e 20 35 0
e 21 53 0
e 21 44 0
e 21 50 0
e 21 36 0
e 21 46 0
e 22 37 0
e 23 48 0
e 23 38 0
e 25 39 0
e 26 39 0
e 28 40 0
e 28 45 0
e 32 41 0
e 33 42 0
e 35 43 0
e 36 46 0
e 36 53 0
e 36 44 0
e 36 50 0
e 40 45 0
e 44 46 0
e 44 50 0
e 44 53 0
e 45 47 0
e 46 48 0
e 46 54 0
e 46 49 0
e 46 53 0
e 46 50 0
e 46 51 0
e 48 52 0
e 50 54 0
e 50 53 0
e 53 54 0
t # 68
v 0 0
v 1 2
v 2 0
v 3 0
v 4 13
v 5 0
v 6 13
v 7 4
v 8 13
v 9 0
v 10 6
v 11 3
v 12 0
v 13 14
v 14 2
v 15 13
v 16 13
v 17 0
v 18 13
v 19 2
v 20 6
v 21 15
v 22 2
v 23 26
v 24 26
v 25 12
v 26 17
v 27 0
v 28 3
v 29 3
v 30 0
v 31 13
v 32 2
v 33 0
v 34 14
v 35 0
v 36 0
v 37 3
v 38 15
v 39 6
v 40 6
v 41 3
v 42 3
v 43 6
v 44 3
v 45 0
v 46 11
v 47 0
v 48 13
v 49 0
v 50 6
v 51 31
v 52 18
v 53 28
v 54 6
v 55 17
v 56 0
v 57 13
v 58 0
v 59 0
v 60 17
v 61 3
v 62 2
v 63 0
v 64 6
v 65 21
v 66 6
v 67 19
v 68 6
v 69 2
v 70 6
v 71 17
v 72 0
v 73 6
v 74 2
v 75 6
v 76 0
v 77 0
v 78 8
v 79 17
v 80 6
v 81 7
v 82 2
v 83 16
v 84 3
v 85 6
v 86 6
v 87 19
v 88 0
v 89 0
v 90 17
v 91 0
v 92 6
v 93 13
v 94 0
v 95 6
v 96 6
v 97 6
v 98 0
v 99 0
v 100 0
v 101 0
v 102 11
v 103 0
v 104 17
v 105 14
v 106 17
v 107 13
v 108 6
v 109 2
v 110 3
v 111 13
v 112 2
v 113 0
v 114 2
v 115 0
v 116 13
v 117 6
v 118 31
v 119 4
v 120 2
v 121 2
v 122 2
v 123 20
v 124 0
v 125 6
v 126 17
v 127 0
v 128 6
v 129 0
e 0 61 0
e 0 51 0
e 0 34 0
e 0 127 0
e 0 129 0
e 0 35 0
e 0 36 0
e 1 61 0
e 1 108 0
e 1 80 0
e 1 37 0
e 2 52 0
e 2 38 0
e 2 60 0
e 3 39 0
e 3 53 0
e 5 115 0
e 5 61 0
e 6 83 0
e 6 61 0
e 6 76 0
e 7 61 0
e 8 61 0
e 9 66 0
e 9 61 0
e 10 54 0
e 10 40 0
e 10 41 0
e 11 61 0
e 11 42 0
e 12 61 0
e 12 115 0
e 12 84 0
e 14 55 0
e 14 43 0
e 15 63 0
e 15 61 0
e 16 61 0
e 17 61 0
e 17 70 0
e 17 56 0
e 17 44 0
e 18 72 0
e 18 61 0
e 19 61 0
e 19 107 0
e 19 77 0
e 19 48 0
e 19 78 0
e 23 45 0
e 24 61 0
e 24 87 0
e 25 61 0
e 25 89 0
e 25 128 0
e 25 127 0
e 25 46 0
e 26 61 0
e 26 98 0
e 26 47 0
e 27 79 0
e 27 78 0
e 27 116 0
e 27 48 0
e 27 103 0
e 27 61 0
e 28 126 0
e 28 94 0
e 28 61 0
e 28 49 0
e 29 58 0
e 29 62 0
e 29 50 0
e 29 59 0
e 30 61 0
e 31 61 0
e 31 109 0
e 31 117 0
e 31 88 0
e 31 80 0
e 32 61 0
e 33 71 0
e 33 105 0
e 33 121 0
e 33 114 0
e 33 61 0
e 35 61 0
e 35 51 0
e 36 61 0
e 36 129 0
e 36 127 0
e 37 61 0
e 37 108 0
e 38 60 0
e 38 52 0
e 39 53 0
e 40 54 0
e 41 54 0
e 41 61 0
e 42 61 0
e 43 55 0
e 44 61 0
e 44 90 0
e 44 56 0
e 46 89 0
e 46 128 0
e 46 61 0
e 46 127 0
e 47 61 0
e 47 98 0
e 47 69 0
e 48 61 0
e 48 78 0
e 48 65 0
e 48 57 0
e 49 126 0
e 49 94 0
e 49 61 0
e 50 58 0
e 50 62 0
e 50 59 0
e 51 61 0
e 52 60 0
e 56 61 0
e 56 70 0
e 58 62 0
e 61 63 0
e 61 64 0
e 61 126 0
e 61 107 0
e 61 65 0
e 61 66 0
e 61 67 0
e 61 108 0
e 61 117 0
e 61 68 0
e 61 69 0
e 61 70 0
e 61 71 0
e 61 128 0
e 61 72 0
e 61 73 0
e 61 111 0
e 61 74 0
e 61 113 0
e 61 75 0
e 61 104 0
e 61 76 0
e 61 77 0
e 61 78 0
e 61 79 0
e 61 123 0
e 61 80 0
e 61 124 0
e 61 105 0
e 61 121 0
e 61 81 0
e 61 115 0
e 61 82 0
e 61 127 0
e 61 83 0
e 61 129 0
e 61 84 0
e 61 85 0
e 61 106 0
e 61 86 0
e 61 87 0
e 61 88 0
e 61 89 0
e 61 90 0
e 61 110 0
e 61 118 0
e 61 91 0
e 61 92 0
e 61 93 0
e 61 94 0
e 61 112 0
e 61 109 0
e 61 95 0
e 61 96 0
e 61 116 0
e 61 97 0
e 61 98 0
e 61 125 0
e 61 99 0
e 61 100 0
e 61 101 0
e 61 114 0
e 61 102 0
e 61 103 0
e 61 120 0
e 61 122 0
e 63 104 0
e 67 126 0
e 67 121 0
e 71 105 0
e 71 126 0
e 72 106 0
e 77 107 0
e 80 108 0
e 88 117 0
e 88 109 0
e 89 110 0
e 89 128 0
e 91 111 0
e 92 121 0
e 94 126 0
e 97 112 0
e 99 113 0
e 99 125 0
e 99 120 0
e 100 114 0
e 102 115 0
e 103 123 0
e 103 116 0
e 109 124 0
e 109 117 0
e 113 118 0
e 113 125 0
e 113 119 0
e 113 120 0
e 114 121 0
e 115 129 0
e 115 122 0
e 116 123 0
e 117 124 0
e 120 125 0
e 121 126 0
e 126 127 0
e 126 128 0
e 127 129 0
t # 69
v 0 3
v 1 0
v 2 2
v 3 0
v 4 0
v 5 3
v 6 0
v 7 3
v 8 6
v 9 6
v 10 2
v 11 6
v 12 1
v 13 6
v 14 24
v 15 0
v 16 0
v 17 2
v 18 6
v 19 6
v 20 35
e 0 7 0
e 0 17 0
e 1 15 0
e 1 7 0
e 1 14 0
e 1 12 0
e 2 7 0
e 2 15 0
e 2 6 0
e 2 4 0
e 3 20 0
e 3 17 0
e 3 19 0
e 3 15 0
e 3 16 0
e 4 7 0
e 4 15 0
e 4 17 0
e 4 16 0
e 4 5 0
e 4 6 0
e 5 9 0
e 5 7 0
e 6 7 0
e 6 8 0
e 7 17 0
e 7 8 0
e 7 9 0
e 7 18 0
e 7 10 0
e 7 11 0
e 7 13 0
e 7 15 0
e 7 16 0
e 7 14 0
e 7 12 0
e 8 13 0
e 9 17 0
e 9 16 0
e 10 18 0
e 11 13 0
e 12 15 0
e 12 14 0
e 14 15 0
e 15 17 0
e 15 16 0
e 15 20 0
e 15 19 0
e 16 20 0
e 16 17 0
e 16 19 0
e 17 20 0
e 17 18 0
e 17 19 0
e 19 20 0
t # 70
v 0 0
v 1 0
v 2 3
v 3 11
v 4 18
v 5 0
v 6 26
v 7 12
v 8 0
v 9 3
v 10 0
v 11 2
v 12 10
v 13 3
v 14 9
v 15 17
v 16 6
v 17 35
v 18 9
v 19 17
v 20 35
v 21 0
v 22 18
v 23 21
v 24 13
v 25 1
v 26 13
v 27 13
v 28 1
v 29 14
e 0 21 0
e 0 13 0
e 1 26 0
e 1 13 0
e 1 21 0
e 1 7 0
e 1 11 0
e 1 12 0
e 1 8 0
e 2 13 0
e 2 17 0
e 2 9 0
e 3 29 0
e 3 22 0
e 3 13 0
e 4 27 0
e 4 29 0
e 5 23 0
e 5 13 0
e 5 20 0
e 6 13 0
e 6 16 0
e 6 17 0
e 7 21 0
e 7 26 0
e 7 10 0
e 8 21 0
e 8 26 0
e 8 11 0
e 8 12 0
e 9 13 0
e 9 17 0
e 10 21 0
e 11 21 0
e 11 26 0
e 12 26 0
e 12 21 0
e 13 25 0
e 13 14 0
e 13 15 0
e 13 16 0
e 13 23 0
e 13 17 0
e 13 18 0
e 13 19 0
e 13 28 0
e 13 20 0
e 13 21 0
e 13 29 0
e 13 22 0
e 13 24 0
e 14 25 0
e 15 23 0
e 15 24 0
e 21 25 0
e 21 26 0
e 22 29 0
e 22 27 0
e 23 28 0
e 27 29 0
t # 71
v 0 4
v 1 2
v 2 0
v 3 0
v 4 18
v 5 3
v 6 8
v 7 6
v 8 2
v 9 20
v 10 13
v 11 10
v 12 0
v 13 2
v 14 2
v 15 2
v 16 13
v 17 4
v 18 13
v 19 6
v 20 2
v 21 2
v 22 2
v 23 6
v 24 0
v 25 6
v 26 6
v 27 2
v 28 3
v 29 0
v 30 2
v 31 2
v 32 2
v 33 2
v 34 2
v 35 6
v 36 6
v 37 0
v 38 3
v 39 0
v 40 17
v 41 13
v 42 6
v 43 13
v 44 14
v 45 6
v 46 6
v 47 6
v 48 2
v 49 13
v 50 2
v 51 0
v 52 2
v 53 0
v 54 6
v 55 4
v 56 13
v 57 2
v 58 21
v 59 13
v 60 6
v 61 6
v 62 13
v 63 6
v 64 2
v 65 6
v 66 13
v 67 2
v 68 6
v 69 6
v 70 6
v 71 6
v 72 20
v 73 13
v 74 6
v 75 2
v 76 6
v 77 6
v 78 13
v 79 4
v 80 14
v 81 13
v 82 14
v 83 17
v 84 20
v 85 14
e 0 18 0
e 0 38 0
e 0 57 0
e 0 45 0
e 0 70 0
e 0 60 0
e 1 19 0
e 1 57 0
e 1 65 0
e 2 30 0
e 2 20 0
e 3 83 0
e 4 38 0
e 4 25 0
e 4 21 0
e 5 38 0
e 5 26 0
e 5 22 0
